2023-12-01 14:52:35,391 INFO    StreamThr :645322 [internal.py:wandb_internal():87] W&B internal server running at pid: 645322, started at: 2023-12-01 14:52:35.389448
2023-12-01 14:52:36,006 DEBUG   HandlerThread:645322 [system_info.py:_probe_git():180] Probing git
2023-12-01 14:52:36,022 DEBUG   HandlerThread:645322 [system_info.py:_probe_git():188] Probing git done
2023-12-01 14:52:36,022 DEBUG   HandlerThread:645322 [system_info.py:probe():240] Probing system done
2023-12-01 14:52:36,022 DEBUG   HandlerThread:645322 [system_monitor.py:probe():213] {'os': 'Linux-4.18.0-477.21.1.el8_8.x86_64-x86_64-with-glibc2.10', 'python': '3.8.17', 'heartbeatAt': '2023-12-01T13:52:35.999716', 'startedAt': '2023-12-01T13:52:35.363814', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'train_model.py', 'codePath': 'scripts/train_model.py', 'git': {'remote': 'https://github.com/TerminatorJ/BERTLocRNA.git', 'commit': 'fd819b76e7053626a1a17bdbd323d236c9aabae5'}, 'email': '2300869361@qq.com', 'root': '/home/sxr280/BERTLocRNA', 'host': 'hendrixgpu19fl.unicph.domain', 'username': 'sxr280', 'executable': '/home/sxr280/miniconda3/envs/deeploc_torch/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3.880281250000004, 'min': 3900.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.6, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.205, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}], 'disk': {'total': 69.9658203125, 'used': 37.85514450073242}, 'gpu': 'NVIDIA TITAN RTX', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}, {'name': 'NVIDIA TITAN RTX', 'memory_total': 25769803776}], 'memory': {'total': 187.04938125610352}}
2023-12-01 14:52:36,022 INFO    HandlerThread:645322 [system_monitor.py:probe():214] Finished collecting system info
2023-12-01 14:52:36,022 INFO    HandlerThread:645322 [system_monitor.py:probe():217] Publishing system info
2023-12-01 14:52:36,022 DEBUG   HandlerThread:645322 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-12-01 14:52:36,025 DEBUG   HandlerThread:645322 [system_info.py:_save_pip():67] Saving pip packages done
2023-12-01 14:52:36,025 DEBUG   HandlerThread:645322 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-12-01 14:52:36,874 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_created():278] file/dir created: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/requirements.txt
2023-12-01 14:52:36,874 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_created():278] file/dir created: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/conda-environment.yaml
2023-12-01 14:52:36,874 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_created():278] file/dir created: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/wandb-summary.json
2023-12-01 14:52:42,690 DEBUG   HandlerThread:645322 [system_info.py:_save_conda():86] Saving conda packages done
2023-12-01 14:52:42,693 INFO    HandlerThread:645322 [system_monitor.py:probe():219] Finished publishing system info
2023-12-01 14:52:42,705 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: status_report
2023-12-01 14:52:42,705 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: keepalive
2023-12-01 14:52:42,705 DEBUG   SenderThread:645322 [sender.py:send():336] send: files
2023-12-01 14:52:42,705 INFO    SenderThread:645322 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-12-01 14:52:42,711 DEBUG   SenderThread:645322 [sender.py:send():336] send: telemetry
2023-12-01 14:52:42,716 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: stop_status
2023-12-01 14:52:42,716 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: stop_status
2023-12-01 14:52:42,880 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/conda-environment.yaml
2023-12-01 14:52:42,880 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_created():278] file/dir created: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/wandb-metadata.json
2023-12-01 14:52:42,976 DEBUG   SenderThread:645322 [sender.py:send():336] send: telemetry
2023-12-01 14:52:42,977 DEBUG   SenderThread:645322 [sender.py:send():336] send: exit
2023-12-01 14:52:42,977 INFO    SenderThread:645322 [sender.py:send_exit():559] handling exit code: 1
2023-12-01 14:52:42,977 INFO    SenderThread:645322 [sender.py:send_exit():561] handling runtime: 6
2023-12-01 14:52:42,982 INFO    SenderThread:645322 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-12-01 14:52:42,982 INFO    SenderThread:645322 [sender.py:send_exit():567] send defer
2023-12-01 14:52:42,982 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:42,982 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 0
2023-12-01 14:52:42,983 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:42,983 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 0
2023-12-01 14:52:42,983 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 1
2023-12-01 14:52:42,983 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:42,983 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 1
2023-12-01 14:52:42,983 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:42,983 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 1
2023-12-01 14:52:42,983 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 2
2023-12-01 14:52:42,983 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:42,983 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 2
2023-12-01 14:52:42,983 INFO    HandlerThread:645322 [system_monitor.py:finish():193] Stopping system monitor
2023-12-01 14:52:42,983 DEBUG   SystemMonitor:645322 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-12-01 14:52:42,984 INFO    HandlerThread:645322 [interfaces.py:finish():199] Joined cpu monitor
2023-12-01 14:52:42,984 DEBUG   SystemMonitor:645322 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-12-01 14:52:42,984 DEBUG   SystemMonitor:645322 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-12-01 14:52:42,985 INFO    HandlerThread:645322 [interfaces.py:finish():199] Joined disk monitor
2023-12-01 14:52:43,104 INFO    HandlerThread:645322 [interfaces.py:finish():199] Joined gpu monitor
2023-12-01 14:52:43,104 INFO    HandlerThread:645322 [interfaces.py:finish():199] Joined memory monitor
2023-12-01 14:52:43,104 INFO    HandlerThread:645322 [interfaces.py:finish():199] Joined network monitor
2023-12-01 14:52:43,105 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:43,105 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 2
2023-12-01 14:52:43,105 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 3
2023-12-01 14:52:43,105 DEBUG   SenderThread:645322 [sender.py:send():336] send: stats
2023-12-01 14:52:43,105 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:43,105 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 3
2023-12-01 14:52:43,105 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:43,105 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 3
2023-12-01 14:52:43,105 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 4
2023-12-01 14:52:43,106 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:43,106 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 4
2023-12-01 14:52:43,106 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:43,106 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 4
2023-12-01 14:52:43,106 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 5
2023-12-01 14:52:43,106 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:43,106 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 5
2023-12-01 14:52:43,106 DEBUG   SenderThread:645322 [sender.py:send():336] send: summary
2023-12-01 14:52:43,110 INFO    SenderThread:645322 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-12-01 14:52:43,110 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:43,110 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 5
2023-12-01 14:52:43,110 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 6
2023-12-01 14:52:43,110 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:43,111 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 6
2023-12-01 14:52:43,111 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:43,111 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 6
2023-12-01 14:52:43,114 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: status_report
2023-12-01 14:52:43,288 INFO    wandb-upload_0:645322 [upload_job.py:push():138] Uploaded file /tmp/tmphudvq154wandb/vlod6vm1-wandb-metadata.json
2023-12-01 14:52:43,346 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 7
2023-12-01 14:52:43,347 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:43,347 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 7
2023-12-01 14:52:43,347 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:43,347 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 7
2023-12-01 14:52:43,882 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/config.yaml
2023-12-01 14:52:43,882 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/wandb-summary.json
2023-12-01 14:52:43,882 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_created():278] file/dir created: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/output.log
2023-12-01 14:52:43,899 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: poll_exit
2023-12-01 14:52:45,884 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/output.log
2023-12-01 14:52:46,990 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 8
2023-12-01 14:52:46,990 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: poll_exit
2023-12-01 14:52:46,990 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:46,990 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 8
2023-12-01 14:52:46,990 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:46,990 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 8
2023-12-01 14:52:47,002 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 9
2023-12-01 14:52:47,003 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:47,003 DEBUG   SenderThread:645322 [sender.py:send():336] send: artifact
2023-12-01 14:52:47,003 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 9
2023-12-01 14:52:47,885 INFO    Thread-13 :645322 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/output.log
2023-12-01 14:52:48,098 INFO    SenderThread:645322 [sender.py:send_artifact():1428] sent artifact job-https___github.com_TerminatorJ_BERTLocRNA.git_scripts_train_model.py - {'id': 'QXJ0aWZhY3Q6NjU0NTM1MTgy', 'digest': '5c9335bc41a7380a5d92daecb2835252', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_TerminatorJ_BERTLocRNA.git_scripts_train_model.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_TerminatorJ_BERTLocRNA.git_scripts_train_model.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDEzMDcyNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0NTM1MTgy', 'versionIndex': 0}}, 'version': 'v0'}
2023-12-01 14:52:48,098 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:48,098 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 9
2023-12-01 14:52:48,098 INFO    SenderThread:645322 [dir_watcher.py:finish():365] shutting down directory watcher
2023-12-01 14:52:48,887 INFO    SenderThread:645322 [dir_watcher.py:finish():395] scan: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files
2023-12-01 14:52:48,887 INFO    SenderThread:645322 [dir_watcher.py:finish():409] scan save: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/conda-environment.yaml conda-environment.yaml
2023-12-01 14:52:48,887 INFO    SenderThread:645322 [dir_watcher.py:finish():409] scan save: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/config.yaml config.yaml
2023-12-01 14:52:48,890 INFO    SenderThread:645322 [dir_watcher.py:finish():409] scan save: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/wandb-metadata.json wandb-metadata.json
2023-12-01 14:52:48,890 INFO    SenderThread:645322 [dir_watcher.py:finish():409] scan save: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/requirements.txt requirements.txt
2023-12-01 14:52:48,892 INFO    SenderThread:645322 [dir_watcher.py:finish():409] scan save: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/output.log output.log
2023-12-01 14:52:48,892 INFO    SenderThread:645322 [dir_watcher.py:finish():409] scan save: /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/wandb-summary.json wandb-summary.json
2023-12-01 14:52:48,897 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 10
2023-12-01 14:52:48,898 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:48,898 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 10
2023-12-01 14:52:48,900 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: keepalive
2023-12-01 14:52:48,900 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:48,901 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 10
2023-12-01 14:52:48,901 INFO    SenderThread:645322 [file_pusher.py:finish():164] shutting down file pusher
2023-12-01 14:52:49,385 INFO    wandb-upload_0:645322 [upload_job.py:push():138] Uploaded file /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/conda-environment.yaml
2023-12-01 14:52:49,424 INFO    wandb-upload_4:645322 [upload_job.py:push():138] Uploaded file /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/wandb-summary.json
2023-12-01 14:52:49,465 INFO    wandb-upload_2:645322 [upload_job.py:push():138] Uploaded file /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/requirements.txt
2023-12-01 14:52:49,481 INFO    wandb-upload_1:645322 [upload_job.py:push():138] Uploaded file /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/config.yaml
2023-12-01 14:52:49,483 INFO    wandb-upload_3:645322 [upload_job.py:push():138] Uploaded file /home/sxr280/BERTLocRNA/scripts/../output/RNAlocalization/nucleotidetransformer/wandb/run-20231201_145235-rs9y3jx0/files/output.log
2023-12-01 14:52:49,683 INFO    Thread-12 :645322 [sender.py:transition_state():587] send defer: 11
2023-12-01 14:52:49,683 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:49,683 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 11
2023-12-01 14:52:49,684 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:49,684 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 11
2023-12-01 14:52:49,684 INFO    SenderThread:645322 [file_pusher.py:join():169] waiting for file pusher
2023-12-01 14:52:49,684 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 12
2023-12-01 14:52:49,684 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:49,684 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 12
2023-12-01 14:52:49,684 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:49,684 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 12
2023-12-01 14:52:49,875 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 13
2023-12-01 14:52:49,875 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:49,875 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 13
2023-12-01 14:52:49,875 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:49,875 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 13
2023-12-01 14:52:49,875 INFO    SenderThread:645322 [sender.py:transition_state():587] send defer: 14
2023-12-01 14:52:49,876 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: defer
2023-12-01 14:52:49,876 INFO    HandlerThread:645322 [handler.py:handle_request_defer():170] handle defer: 14
2023-12-01 14:52:49,876 DEBUG   SenderThread:645322 [sender.py:send():336] send: final
2023-12-01 14:52:49,876 DEBUG   SenderThread:645322 [sender.py:send():336] send: footer
2023-12-01 14:52:49,876 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: defer
2023-12-01 14:52:49,876 INFO    SenderThread:645322 [sender.py:send_request_defer():583] handle sender defer: 14
2023-12-01 14:52:49,876 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: poll_exit
2023-12-01 14:52:49,876 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: poll_exit
2023-12-01 14:52:49,877 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: server_info
2023-12-01 14:52:49,877 DEBUG   SenderThread:645322 [sender.py:send_request():363] send_request: server_info
2023-12-01 14:52:49,879 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: get_summary
2023-12-01 14:52:49,879 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: sampled_history
2023-12-01 14:52:50,064 INFO    MainThread:645322 [wandb_run.py:_footer_history_summary_info():3422] rendering history
2023-12-01 14:52:50,064 INFO    MainThread:645322 [wandb_run.py:_footer_history_summary_info():3454] rendering summary
2023-12-01 14:52:50,064 INFO    MainThread:645322 [wandb_run.py:_footer_sync_info():3380] logging synced files
2023-12-01 14:52:50,065 DEBUG   HandlerThread:645322 [handler.py:handle_request():144] handle_request: shutdown
2023-12-01 14:52:50,065 INFO    HandlerThread:645322 [handler.py:finish():842] shutting down handler
